Fire Year,District,Unit,Fire Number,Fire Name,Legal,Latitude,Longitude,Fuel Model,County,Report Date,General Cause,ODF_Acres,Total_Acres
2019,97 - Northeast Oregon,La Grande,11,Cougar,T5S R40E S12 NENW,"45°  8'  34""","-117°  45'  36""",C,Union,8/5/19 14:14,Lightning,0.8,0.8
2019,97 - Northeast Oregon,Pendleton,11,No Name creek,T6S R30E S5 NENW,"45°  4'  52""","-119°  8'  6""",C,Umatilla,8/6/19 11:18,Lightning,0.1,0.1
2019,97 - Northeast Oregon,La Grande,12,California,T2S R36E S5 SWNW,"45°  25'  31.3""","-118°  20'  23.9""",C,Union,8/7/19 13:24,Lightning,0.3,0.3
2019,97 - Northeast Oregon,Baker,13,Lake Fire,T12S R37E S18 NWSE,"44°  31'  18.04""","-118°  13'  7.69""",C,Baker,8/7/19 21:39,Lightning,0.02,0.02
2019,97 - Northeast Oregon,Pendleton,13,Rush,T6S R30E S3 SWSW,"45°  4'  9""","-119°  6'  3""",C,Umatilla,8/7/19 17:40,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,13,Hot Fence,T1N R42E S22 NWNE,"45°  33'  22""","-117°  32'  59""",L,Wallowa,8/5/19 15:13,Equipment Use,0.1,0.1
2019,97 - Northeast Oregon,Baker,14,Ridge Top,T11S R39E S22 NWSE,"44°  35'  27.06""","-117°  55'  12.71""",H,Baker,8/7/19 22:36,Lightning,0.1,0.1
2019,97 - Northeast Oregon,La Grande,15,Moss,T4S R40E S1 SESE,"45°  5'  27""","-118°  25'  25""",H,Union,8/8/19 6:30,Lightning,0.5,0.5
2019,97 - Northeast Oregon,Wallowa,15,Watering Hole,T4N R43E S32 SENW,"45°  47'  10.75""","-117°  28'  10.93""",C,Wallowa,8/7/19 17:15,Lightning,0,0.01
2019,97 - Northeast Oregon,Pendleton,16,Potamus Ridge,T7S R29E S5 NWNW,"44°  59'  42""","-119°  15'  46""",C,Grant,8/7/19 21:55,Lightning,0.2,0.2
2019,97 - Northeast Oregon,La Grande,17,17,T5S R35E S33 NESW,"45°  5'  3""","-118°  26'  11""",U,Union,8/8/19 19:20,Lightning,0.01,0.01
2019,97 - Northeast Oregon,Baker,17,Surprise,T7S R38E S05 NWSW,"44°  58'  49""","-118°  5'  35""",H,Baker,5/4/19 13:55,Debris Burning,0.9,0.9
2019,97 - Northeast Oregon,Wallowa,17,Lost,T6N R44E S32 NENW,"45°  57'  36""","-117°  20'  37""",C,Wallowa,8/8/19 9:17,Lightning,0.1,0.1
2019,97 - Northeast Oregon,La Grande,18,Fly,T5S R35E S34 NWNW,"45°  5'  28""","-118°  25'  21.1""",C,Union,8/8/19 18:14,Lightning,0.25,0.25
2019,97 - Northeast Oregon,Pendleton,18,Stony Creek,T6S R29E S13 SESE,"45°  2'  29""","-119°  10'  2""",C,Morrow,8/8/19 9:37,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,18,Day Break,T4N R44E S29 SENW,"45°  48'  12""","-117°  20'  49.56""",H,Wallowa,8/8/19 10:49,Lightning,3.75,3.75
2019,97 - Northeast Oregon,Pendleton,19,Johnson Creek,T4S R29E S5 NESE,"45°  15'  2""","-119°  13'  45""",C,Morrow,8/8/19 16:19,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Pendleton,20,Neeves,T6S R33E S3 NWNE,"45°  4'  52""","-118°  43'  33""",C,Umatilla,8/8/19 17:42,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,20,Ridge Crest,T6N R44E S31 SENE,"45°  57'  16""","-117°  21'  13""",C,Wallowa,8/8/19 14:02,Lightning,0.25,0.25
2019,97 - Northeast Oregon,La Grande,21,Coleman,T3S R36E S28 SWNW,"45°  16'  17""","-118°  19'  16""",C,Union,8/14/19 15:43,Lightning,16.3,16.3
2019,97 - Northeast Oregon,Pendleton,21,Pine Creek,T5S R33E S31 SESW,"45°  5'  5""","-118°  46'  14""",C,Umatilla,8/9/19 12:05,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,21,Four-O,T5N R43E S22 SWSW,"45°  53'  25.26""","-117°  25'  57.01""",C,Wallowa,8/8/19 13:20,Lightning,3.64,3.64
2019,97 - Northeast Oregon,La Grande,22,Buck,T2N R39E S21 SWNE,"45°  38'  14""","-117°  56'  24""",C,Union,8/15/19 5:42,Lightning,1.76,1.76
2019,97 - Northeast Oregon,Baker,22,Dawson,T10S R35E S21 SWNE,"44°  40'  27""","-118°  18'  59""",H,Baker,8/9/19 20:23,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Pendleton,22,Tunnel Canyon,T3S R30.5E S36 SWNE,"45°  15'  52""","-119°  0'  24""",C,Umatilla,8/10/19 13:54,Lightning,0.3,0.3
2019,97 - Northeast Oregon,Wallowa,22,Hwy 3,T5N R44E S12 SWSW,"45°  55'  7.39""","-117°  16'  1.55""",C,Wallowa,8/8/19 14:57,Lightning,0.3,0.3
2019,97 - Northeast Oregon,Baker,23,Bordan Gulch,T9S R37E S5 SENW,"44°  48'  40.72""","-118°  12'  16.19""",C,Baker,8/10/19 9:50,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Baker,24,Gulch,T8S R37E S17 NWSE,"44°  51'  49""","-118°  12'  13""",C,Baker,8/11/19 15:29,Lightning,0.1,0.1
2019,97 - Northeast Oregon,La Grande,25,Emily Road,T2S R38E S18 NWSE,"45°  23'  17""","-118°  6'  16""",C,Union,8/19/19 13:02,Juveniles,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,25,Wallupa Creek,T4N R42E S26 NENE,"45°  48'  15.74""","-117°  31'  19.21""",C,Wallowa,8/9/19 13:55,Lightning,0.5,0.5
2019,97 - Northeast Oregon,Pendleton,26,Blackberry,T4N R37E S26 SESW,"45°  47'  28""","-118°  9'  40""",H,Umatilla,8/25/19 12:14,Recreationist,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,26,Brown,T4N R41E S30 NENE,"45°  48'  7.41""","-117°  43'  46.2""",C,Wallowa,8/10/19 15:14,Lightning,0.01,0.01
2019,97 - Northeast Oregon,Baker,27,Vale Inc 169 Cabin Gulch,T13S R42E S16 NENE,"44°  26'  27""","-117°  34'  13""",T,Baker,8/29/19 15:14,Lightning,0.5,0.5
2019,97 - Northeast Oregon,La Grande,29,Sheep Creek,T5S R35E S26 SWSW,"45°  5'  44""","-118°  23'  59""",C,Union,9/10/19 17:55,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,29,Mud,T2N R44E S15 SESW,"45°  39'  59""","-117°  18'  18""",I,Wallowa,8/12/19 16:43,Lightning,0.65,0.65
2019,97 - Northeast Oregon,Wallowa,30,Hurricane,T2S R44E S26 NENE,"45°  21'  49""","-117°  16'  22""",A,Wallowa,8/17/19 9:46,Smoking,0.01,0.01
2019,97 - Northeast Oregon,Pendleton,31,Power Pole,T4N R36E S28 NESW,"45°  47'  29""","-118°  19'  53""",L,Umatilla,9/8/19 7:42,Lightning,0.1,0.1
2019,97 - Northeast Oregon,La Grande,32,Tucker,T6S R38E S7 SESE,"45°  2'  54""","-118°  5'  42""",K,Union,6/11/19 21:00,Recreationist,1,1
2019,97 - Northeast Oregon,La Grande,33,Spence,T3S R38E S17 SESE,"45°  18'  32""","-118°  5'  40""",F,Union,6/22/19 15:36,Debris Burning,0,3
2019,97 - Northeast Oregon,Wallowa,33,Dollar,T2S R45E S6 SENW,"45°  25'  8""","-117°  14'  35""",X,Wallowa,8/28/19 15:05,Equipment Use,0,20.18
2019,97 - Northeast Oregon,Pendleton,34,Reservation Mountain,T3N R36E S17 SWNW,"45°  44'  26.8""","-118°  21'  3.5""",U,Umatilla,9/15/19 16:32,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,34,School Flat,T1N R44E S32 NWNW,"45°  31'  39""","-117°  20'  59""",X,Wallowa,8/29/19 12:54,Equipment Use,39,62
2019,97 - Northeast Oregon,Pendleton,35,Albee,T5S R31E S14 NENW,"45°  8'  16""","-118°  56'  10""",L,Umatilla,9/23/19 11:37,Debris Burning,24.49,24.5
2019,97 - Northeast Oregon,Wallowa,36,Gwynn,T1S R44E S31 SWNW,"45°  26'  8""","-117°  22'  15""",C,Wallowa,9/6/19 16:48,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Pendleton,37,Cayuse road,T2N R34E S17 NENE,"45°  39'  32""","-118°  34'  45""",L,Umatilla,10/10/19 15:02,Debris Burning,0,98.4
2019,97 - Northeast Oregon,Wallowa,37,Shilo,T4N R43E S17 SESE,"45°  49'  28""","-117°  27'  30""",A,Wallowa,9/6/19 17:00,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Pendleton,38,Bridge Creek,T6S R31E S24 SESE,"45°  1'  39""","-118°  55'  28""",L,Umatilla,11/2/19 15:52,Recreationist,23,23
2019,97 - Northeast Oregon,Wallowa,38,Double Struck,T4N R42E S25 SWNW,"45°  48'  5.2""","-117°  31'  6.6""",L,Wallowa,9/6/19 17:00,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Pendleton,39,Hunter Fire,T6S R30E S35 SENE,"45°  0'  14""","-119°  3'  57""",L,Umatilla,11/4/19 8:00,Recreationist,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,39,Raccoon,T4N R44E S30 SESE,"45°  47'  36.5""","-117°  21'  19""",C,Wallowa,9/6/19 18:08,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Pendleton,40,Swale Creek,T4S R29E S03 SESW,"45°  14'  47""","-119°  12'  1""",C,Morrow,11/6/19 13:33,Recreationist,22,22
2019,97 - Northeast Oregon,Wallowa,40,Kuhn Day,T4N R44E S30 SWSE,"45°  47'  40.1""","-117°  21'  47.9""",C,Wallowa,9/6/19 18:08,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,41,Little Sheep,T2S R46E S23 NWSW,"45°  22'  14""","-117°  2'  20""",C,Wallowa,9/7/19 9:53,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,42,Thatch,T1S R43E S24 NWSE,"45°  27'  35""","-117°  23'  2""",A,Wallowa,9/13/19 15:12,Equipment Use,249,249
2019,97 - Northeast Oregon,Wallowa,43,Howard Creek Breaks,T3N R41E S31 NENW,"45°  42'  1""","-117°  44'  18""",C,Wallowa,10/7/19 13:40,Recreationist,8,8
2019,97 - Northeast Oregon,Wallowa,45,Smith Mountain Hunter,T2N R41E S13 SESW,"45°  38'  58""","-117°  38'  17""",C,Wallowa,11/5/19 11:20,Recreationist,0.01,0.01
2019,97 - Northeast Oregon,Wallowa,47,Eden Bench Raws,T5N R42E S31 NENW,"45°  52'  31""","-117°  36'  51""",C,Wallowa,6/1/19 13:34,Lightning,17.5,17.5
2019,97 - Northeast Oregon,Wallowa,49,Orangutan,T3N R40E S23 NENE,"45°  43'  42""","-117°  46'  9""",C,Wallowa,6/26/19 15:16,Lightning,0.1,0.1
2019,97 - Northeast Oregon,Wallowa,50,Cricket,T4N R42E S24 NESE,"45°  48'  48""","-117°  30'  11""",C,Wallowa,6/28/19 18:48,Lightning,0.25,0.25
2019,97 - Northeast Oregon,Pendleton,51,219,T2N R33E S35 SWSE,"45°  36'  16""","-118°  38'  59.9""",A,Umatilla,6/10/19 14:26,Equipment Use,0,0.25
2019,97 - Northeast Oregon,Pendleton,52,INC 228,T5S R32E S3 SESE,"45°  9'  28""","-118°  49'  13""",L,Umatilla,6/17/19 7:30,Equipment Use,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,2,Jaguar 187,T38S R11E S10 SENW,"42°  17'  23""","-121°  23'  59""",T,Klamath,7/6/19 9:42,Miscellaneous,0.11,0.11
2019,98 - Klamath - Lake,Lakeview,2,Bob Flat 193,T33S R13E S24 SESW,"42°  24'  59""","-121°  45'  12""",A,Klamath,7/12/19 16:47,Debris Burning,13.36,13.36
2019,98 - Klamath - Lake,Lakeview,3,Boneyard 197,T33S R19E S31 SENW,"42°  40'  0""","-120°  31'  24""",X,Lake,7/14/19 11:35,Equipment Use,0.5,0.5
2019,98 - Klamath - Lake,Klamath Falls,4,Jaguar 2 189,T38S R11E S10 SENW,"42°  17'  25""","-121°  24'  8""",T,Klamath,7/6/19 11:21,Miscellaneous,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,4,Blaisdell 199,T37S R16E S8 NENW,"42°  22'  56""","-120°  51'  21""",L,Lake,7/14/19 17:28,Lightning,1.3,1.3
2019,98 - Klamath - Lake,Klamath Falls,5,Ruger 190,T39S R8E S20 NESE,"42°  9'  44""","-121°  53'  2""",J,Klamath,7/7/19 10:43,Debris Burning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,13,Beaver Marsh 225,T27S R8E S33 NWSE,"43°  11'  19""","-121°  46'  51""",U,Klamath,7/27/19 12:49,Recreationist,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,14,Wildhorse 289,T40S R15E S35 SWNE,"42°  3'  30""","-120°  54'  32""",A,Klamath,8/28/19 18:08,Lightning,0.25,0.25
2019,98 - Klamath - Lake,Lakeview,15,Peddler 298,T38S R22E S16 NESW,"42°  16'  9""","-120°  7'  59""",C,Lake,8/29/19 10:00,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,19,Benton 231,T36S R11E S2 SWSW,"42°  28'  25""","-121°  23'  15""",A,Klamath,7/31/19 18:13,Recreationist,6.5,6.5
2019,98 - Klamath - Lake,Klamath Falls,20,King 232,T37S R11E S27 NWNW,"42°  20'  24""","-121°  24'  19""",U,Klamath,8/1/19 15:52,Under Invest,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,22,Topsy 238,T39S R7E S31 NESE,"42°  7'  26""","-122°  2'  30""",A,Klamath,8/5/19 17:23,Recreationist,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,24,Ward 243,T41S R5E S1 SENE,"42°  1'  57""","-122°  10'  31""",L,Klamath,8/9/19 13:22,Lightning,1301,1301
2019,98 - Klamath - Lake,Klamath Falls,25,Easy 244,T40S R7E S7 SWSE,"42°  6'  4""","-122°  2'  30""",A,Klamath,8/9/19 14:03,Lightning,0.39,0.39
2019,98 - Klamath - Lake,Lakeview,25,Yocum 351,T41S R17E S17 NWNW,"42°  1'  7""","-120°  44'  41""",C,Lake,9/5/19 18:05,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,27,Bear 2 357,T36S R19E S21 NESW,"42°  25'  58""","-120°  29'  4""",G,Lake,9/6/19 8:56,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,30,Edgewood 255,T37S R10E S5 SESE,"42°  22'  27""","-121°  39'  50""",H,Klamath,8/10/19 10:59,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,31,Fish 370,T39S R18E S8 SENE,"42°  12'  11""","-120°  36'  38""",C,Lake,9/6/19 15:40,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,32,Power 258,T41S R5E S11 SWNW,"42°  1'  18""","-122°  12'  35""",A,Klamath,8/10/19 15:37,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,36,Bear 266,T41S R7E S12 NENW,"42°  2'  45""","-121°  55'  25""",C,Klamath,8/12/19 13:50,Lightning,0.25,0.25
2019,98 - Klamath - Lake,Klamath Falls,39,Elk 272,T37S R11E S36 NENW,"42°  19'  25""","-121°  21'  40""",T,Klamath,8/14/19 17:46,Under Invest,0.16,0.16
2019,98 - Klamath - Lake,Klamath Falls,41,Sun 277,T33S R7E S8 SESE,"42°  43'  17""","-121°  54'  3""",H,Klamath,8/16/19 15:33,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,44,Jackrabbit 283,T37S R11E S25 SESW,"42°  19'  44""","-121°  21'  47""",H,Klamath,8/24/19 8:54,Recreationist,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,45,Mile Post 66 287,T39S R9E S6 SWNW,"42°  13'  9""","-121°  50'  20""",A,Klamath,8/28/19 14:53,Lightning,0.3,0.3
2019,98 - Klamath - Lake,Klamath Falls,47,Ravenwood 303,T39S R8E S7 NESE,"42°  11'  23""","-121°  54'  59""",L,Klamath,8/29/19 14:30,Juveniles,0.2,0.2
2019,98 - Klamath - Lake,Klamath Falls,52,Grizzly 317,T38S R11E S1 NWNW,"42°  18'  30""","-121°  22'  10""",C,Klamath,8/30/19 23:19,Under Invest,0.2,0.2
2019,98 - Klamath - Lake,Klamath Falls,57,Swan 329,T37S R10E S6 SENE,"42°  23'  4""","-121°  41'  2""",C,Klamath,9/5/19 6:40,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,57,Flynn 111,T38S R22E S1 SESE,"42°  17'  48""","-120°  3'  59""",L,Lake,4/26/19 13:22,Debris Burning,125.55,162.5
2019,98 - Klamath - Lake,Lakeview,58,Muddy Creek 112,T39S R18E S1 SWNW,"42°  13'  0""","-120°  33'  6""",C,Lake,4/26/19 21:41,Debris Burning,3.5,3.5
2019,98 - Klamath - Lake,Klamath Falls,59,Wood 334,T37S R10E S5 SWSE,"42°  22'  29""","-121°  39'  59""",C,Klamath,9/5/19 10:31,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,59,Dog Creek 132,T40S R17E S2 SESW,"42°  7'  19""","-120°  40'  59""",L,Lake,5/28/19 18:14,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,60,Doak 340,T37S R7E S27 SWSW,"42°  18'  57""","-121°  59'  26""",T,Klamath,9/5/19 14:53,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,62,Cliff 142,T27S R11E S9 NENE,"43°  15'  3""","-121°  24'  45""",H,Klamath,6/4/19 15:18,Miscellaneous,0.8,0.8
2019,98 - Klamath - Lake,Lakeview,63,Pine Crest 152,T36S R14E S31 NWNE,"42°  24'  44""","-121°  6'  17""",C,Klamath,6/13/19 7:09,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,64,Fritz 154,T36S R15E S8 NWNW,"42°  28'  8""","-120°  58'  40""",C,Klamath,6/13/19 7:32,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,65,Paragon 355,T36S R6E S16 NESE,"42°  26'  13""","-122°  6'  59""",C,Klamath,9/5/19 20:30,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,65,Box Springs 155,T36S R17E S6 NWSW,"42°  28'  27""","-120°  45'  42""",C,Lake,6/13/19 8:48,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,67,Hammersly Ranch 158,T38S R19E S15 SESW,"42°  16'  5""","-120°  27'  59""",C,Lake,6/13/19 11:39,Debris Burning,0.5,0.5
2019,98 - Klamath - Lake,Lakeview,68,Flume 160,T36S R12E S36 NWSW,"42°  24'  9""","-121°  15'  0""",C,Klamath,6/13/19 12:31,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,70,Grenada 376,T41S R7E S9 NENE,"42°  1'  29""","-121°  59'  38""",C,Klamath,9/7/19 19:51,Arson,0.55,0.55
2019,98 - Klamath - Lake,Lakeview,70,Branch Whiskey 162,T37S R12E S5 NWSE,"42°  23'  17""","-121°  19'  5""",C,Klamath,6/13/19 12:55,Lightning,1.8,1.8
2019,98 - Klamath - Lake,Klamath Falls,71,Slip 377,T40S R7E S5 NWNW,"42°  7'  34""","-122°  1'  47""",C,Klamath,9/7/19 20:34,Arson,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,71,River Springs 164,T36S R13E S16 SENE,"42°  27'  1""","-121°  10'  42""",L,Klamath,6/13/19 17:11,Lightning,0.1,0.1
2019,98 - Klamath - Lake,Lakeview,72,Mineral 168,T37S R13E S17 SENW,"42°  21'  42""","-121°  12'  32""",C,Klamath,6/14/19 16:22,Lightning,0.75,0.75
2019,98 - Klamath - Lake,Klamath Falls,73,Chicken 379,T40S R7E S29 NWSE,"42°  3'  32""","-122°  1'  8""",U,Klamath,9/9/19 7:49,Arson,0.5,0.5
2019,98 - Klamath - Lake,Klamath Falls,74,Town 383,T36S R10E S14 SENW,"42°  27'  6""","-121°  29'  50""",A,Klamath,9/10/19 16:18,Debris Burning,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,75,Fried Chicken 381,T40S R7E S32 NWNW,"42°  3'  10""","-122°  1'  59""",T,Klamath,9/9/19 19:40,Under Invest,0.11,0.11
2019,98 - Klamath - Lake,Klamath Falls,81,Chalet 101,T40S R10E S5 NWNE,"42°  7'  32""","-121°  40'  13""",A,Klamath,1/14/19 13:27,Debris Burning,5.38,23.9
2019,98 - Klamath - Lake,Klamath Falls,84,Aspen 110,T34S R7.5E S22 NWSW,"42°  36'  29""","-121°  52'  27""",T,Klamath,4/24/19 15:22,Debris Burning,0.75,0.75
2019,98 - Klamath - Lake,Klamath Falls,85,Odessa 114,T36S R6E S23 NENE,"42°  25'  41""","-122°  4'  32""",F,Klamath,4/29/19 15:11,Debris Burning,3.1,3.1
2019,98 - Klamath - Lake,Klamath Falls,86,Access 116,T39S R6E S25 NESE,"42°  8'  39""","-122°  3'  17""",H,Klamath,5/1/19 13:30,Debris Burning,0.22,0.22
2019,98 - Klamath - Lake,Klamath Falls,86,Stean 405,T38S R11E S15 NESW,"42°  16'  25""","-121°  24'  4""",H,Klamath,10/11/19 13:29,Debris Burning,0.65,0.65
2019,98 - Klamath - Lake,Klamath Falls,87,66 406,T39S R8E S29 NESW,"42°  8'  41""","-121°  54'  24""",C,Klamath,10/14/19 13:39,Debris Burning,0.81,0.81
2019,98 - Klamath - Lake,Klamath Falls,88,Cameron Drive 410,T35S R11E S2 SESE,"42°  33'  34""","-121°  22'  12""",T,Klamath,10/26/19 20:30,Debris Burning,1.42,1.42
2019,98 - Klamath - Lake,Klamath Falls,88,Saddle 118,T35S R7E S15 SESE,"42°  31'  59""","-121°  51'  41""",H,Klamath,5/1/19 16:08,Under Invest,2.97,2.97
2019,98 - Klamath - Lake,Klamath Falls,89,Information 411,T33S R7.5E S15 NWSE,"42°  42'  35""","-121°  59'  12""",F,Klamath,11/1/19 15:32,Debris Burning,4.58,5.91
2019,98 - Klamath - Lake,Klamath Falls,89,Pondo 120,T36S R11E S35 NWNW,"42°  24'  42""","-121°  23'  17""",U,Klamath,5/4/19 13:23,Debris Burning,5.74,5.74
2019,98 - Klamath - Lake,Klamath Falls,90,Bowling 121,T38S R11E S17 NESE,"42°  16'  33""","-121°  25'  44""",C,Klamath,5/5/19 14:32,Miscellaneous,0.1,0.1
2019,98 - Klamath - Lake,Klamath Falls,91,Sunna 122,T34S R8E S21 SESW,"42°  36'  7""","-121°  46'  11""",C,Klamath,5/6/19 13:07,Debris Burning,44,44
2019,98 - Klamath - Lake,Klamath Falls,94,Bray 125,T34S R8E S19 NESW,"42°  36'  22""","-121°  48'  42""",T,Klamath,5/9/19 12:00,Debris Burning,0.68,0.68
2019,98 - Klamath - Lake,Klamath Falls,95,Blue 126,T34S R7E S22 SWSW,"42°  36'  19""","-121°  52'  33""",T,Klamath,5/11/19 14:08,Debris Burning,0.11,0.11
2019,98 - Klamath - Lake,Klamath Falls,99,Byrant Flat 139,T34S R8E S3 NESW,"42°  39'  11""","-121°  45'  6""",H,Klamath,6/3/19 9:30,Under Invest,1.28,1.28
2019,98 - Klamath - Lake,Klamath Falls,103,Spencer 171,T39S R7E S20 SESW,"42°  9'  22""","-122°  1'  36""",C,Klamath,6/16/19 12:10,Recreationist,0.5,0.5
2019,98 - Klamath - Lake,Klamath Falls,108,Bryant 182,T40S R13E S22 SWNW,"42°  5'  19""","-121°  17'  17""",H,Klamath,6/27/19 6:30,Lightning,0.1,0.1
2019,99 - Walker Range,Walker FPA,22,Bonner Lane,T24S R9E S30 SESW,"43°  27'  34.49""","-121°  41'  39.71""",,Klamath,6/10/19 8:15,Debris Burning,0,
2019,99 - Walker Range,Walker FPA,201,BSR Road,T23S R10E S31 NENW,"43°  32'  26""","-121°  34'  37""",X,Klamath,7/4/19 18:10,Miscellaneous,0.1,0.1
2019,99 - Walker Range,Walker FPA,202,Gilchrist Idiots,T24S R9E S19 NESE,"43°  28'  36.67""","-121°  41'  4.76""",X,Klamath,7/6/19 13:45,Miscellaneous,0,0
2019,99 - Walker Range,Walker FPA,203,Garbage,T23S R9E S25 NWSE,"43°  32'  45.9""","-121°  35'  40""",X,Klamath,7/10/19 16:31,Arson,0,0
2019,99 - Walker Range,Walker FPA,207,Pot Hole 207,T25S R12E S29 SWNW,"43°  22'  36.19""","-121°  18'  29.61""",C,Lake,8/10/19 7:30,Lightning,0.01,0.01
2019,99 - Walker Range,Walker FPA,214,PH,T25S R11E S16 SESE,"43°  24'  13.11""","-121°  23'  36.84""",H,Klamath,9/5/19 12:39,Lightning,0.1,0.1
2019,99 - Walker Range,Walker FPA,217,Sneaky,T23S R11E S7 SWSE,"43°  35'  31.69""","-121°  26'  21.21""",H,Klamath,9/5/19 18:26,Lightning,0.25,0.25
2019,99 - Walker Range,Walker FPA,218,Mowich Spring,T25S R11E S36 SENW,"43°  21'  58.5""","-121°  20'  33.81""",H,Klamath,9/5/19 10:47,Lightning,0.01,0.01
2019,99 - Walker Range,Walker FPA,219,Box Mil,T24S R9E S30 NESW,"43°  27'  40.8""","-121°  41'  33.48""",X,Klamath,9/11/19 14:00,Debris Burning,0,0
2019,99 - Walker Range,Walker FPA,221,Jumps,T24S R9E S30 NENE,"43°  28'  11.92""","-121°  41'  12.09""",X,Klamath,4/25/19 12:06,Debris Burning,0,0
2019,99 - Walker Range,Walker FPA,221,Mush Springs,T27S R12E S2 NESW,"43°  15'  34.68""","-121°  15'  32.07""",X,Lake,11/7/19 14:00,Miscellaneous,0.75,0.75
2019,99 - Walker Range,Walker FPA,222,BURNED GARDENHOSE,T23S R10E S25 NESW,"43°  32'  57.12""","-121°  35'  42.6""",C,Klamath,5/7/19 15:20,Debris Burning,0.75,0.75
